Id,Año,Mes,Día,Rango de hora,Sexo,Rango de edad,Lugar,Provincia
1003,2013,Noviembre,Miércoles,18:00-23:59,Hombre,15-19,Mar,Puerto Plata
1004,2013,Diciembre,Lunes,18:00-23:59,Hombre,50-54,Río,Peravia
1005,2013,Diciembre,Miércoles, 6:00-11:59,Hombre,35-39,Mar,La Altagracia
1006,2013,Diciembre,Miércoles,12:00-17:59,Hombre,45-49,Río,El Seybo
1007,2013,Diciembre,Miércoles,12:00-17:59,Hombre,9-May,Cisterna,Santo Domingo
1008,2013,Diciembre,Domingo,12:00-17:59,Hombre,14-Oct,Mar,San Cristóbal
1009,2013,Diciembre,Lunes,18:00-23:59,Hombre,35-39,Canal,Monte Cristi
1010,2014,Enero,Jueves,12:00-17:59,Hombre,55-59,Mar,Puerto Plata
1011,2014,Enero,Viernes,18:00-23:59,Mujer,45-49,Cisterna,Santo Domingo
1012,2014,Enero,Domingo,12:00-17:59,Mujer,14-Oct,Mar,Santo Domingo
1013,2014,Enero,Sábado,0:00-05:59,Hombre,20-24,Mar,María Trinidad Sánchez
1014,2014,Enero,Lunes, 6:00-11:59,Hombre,35-39,Canal,Valverde
1015,2014,Enero,Miércoles,12:00-17:59,Hombre,50-54,Mar,Distrito Nacional
1016,2014,Enero,Miércoles,18:00-23:59,Hombre,60-64,Otros,Santiago Rodriguez
1017,2014,Enero,Jueves, 6:00-11:59,Hombre,70-74,Canal,Valverde
1018,2014,Enero,Sábado,12:00-17:59,Mujer,50-54,Mar,La Altagracia
1019,2014,Enero,Domingo,12:00-17:59,Hombre,35-39,Canal,Santiago
1020,2014,Enero,Lunes, 6:00-11:59,Hombre,20-24,Río,La Romana
1021,2014,Enero,Lunes, 6:00-11:59,Hombre,35-39,Río,Santo Domingo
1022,2014,Enero,Jueves, 6:00-11:59,Mujer,0-4,Cisterna,Santo Domingo
1023,2014,Enero,Martes,12:00-17:59,Mujer,15-19,Río,La Altagracia
1024,2014,Enero,Jueves,12:00-17:59,Hombre,45-49,Mar,Puerto Plata
1025,2014,Enero,Jueves,12:00-17:59,Hombre,15-19,Otros,Santo Domingo
1026,2014,Febrero,Sábado,12:00-17:59,Hombre,14-Oct,Río,Santo Domingo
1027,2014,Febrero,Sábado,18:00-23:59,Hombre,20-24,Río,Monte Plata
1028,2014,Febrero,Domingo, 6:00-11:59,Hombre,15-19,Otros,San Cristóbal
1029,2014,Febrero,Miércoles, 6:00-11:59,Hombre,80 y mas,Río,La Vega
1030,2014,Febrero,Jueves,12:00-17:59,Hombre,15-19,Canal,Santiago
1031,2014,Febrero,Domingo,12:00-17:59,Mujer,0-4,Cubeta,Santo Domingo
1032,2014,Febrero,Lunes,12:00-17:59,Hombre,80 y mas,Mar,La Altagracia
1033,2014,Febrero,Viernes,12:00-17:59,Hombre,40-44,Río,Hato Mayor
1034,2014,Febrero,Sábado,12:00-17:59,Mujer,N/D,Cubeta,San Cristóbal
1035,2014,Febrero,Sábado,12:00-17:59,Hombre,9-May,Piscina,Puerto Plata
1036,2014,Febrero,Domingo,18:00-23:59,Mujer,0-4,Río,Hato Mayor
1037,2014,Febrero,Martes, 6:00-11:59,Hombre,40-44,Mar,San Cristóbal
1038,2014,Febrero,Jueves, 6:00-11:59,Mujer,N/D,Mar,La Altagracia
1039,2014,Febrero,Jueves, 6:00-11:59,Mujer,N/D,Mar,La Altagracia
1040,2014,Febrero,Jueves, 6:00-11:59,Mujer,N/D,Mar,La Altagracia
1041,2014,Febrero,Sábado,18:00-23:59,Hombre,0-4,Cisterna,Santiago
1042,2014,Febrero,Sábado,0:00-05:59,Hombre,N/D,Mar,La Altagracia
1043,2014,Febrero,Sábado,0:00-05:59,Hombre,N/D,Mar,La Altagracia
1044,2014,Febrero,Domingo,0:00-05:59,Hombre,N/D,Mar,La Altagracia
1045,2014,Febrero,Lunes, 6:00-11:59,Hombre,25-29,Mar,La Altagracia
1046,2014,Febrero,Martes,12:00-17:59,Hombre,30-34,Canal,Santiago
1047,2014,Marzo,Domingo,18:00-23:59,Hombre,14-Oct,Río,Monte Plata
1048,2014,Marzo,Lunes, 6:00-11:59,Mujer,0-4,Cisterna,Santo Domingo
1049,2014,Marzo,Domingo, 6:00-11:59,Hombre,55-59,Mar,Santo Domingo
1050,2014,Marzo,Domingo,12:00-17:59,Hombre,20-24,Río,La Altagracia
1051,2014,Marzo,Domingo,12:00-17:59,Hombre,9-May,Río,Santiago
1052,2014,Marzo,Domingo,18:00-23:59,Hombre,9-May,Río,La Vega
1053,2014,Marzo,Domingo,12:00-17:59,Hombre,30-34,Mar,La Altagracia
1054,2014,Marzo,Lunes, 6:00-11:59,Hombre,35-39,Río,Azua
1055,2014,Marzo,Miércoles, 6:00-11:59,Hombre,50-54,Canal,Valverde
1056,2014,Marzo,Miércoles,12:00-17:59,Mujer,0-4,Cubeta,Puerto Plata
1057,2014,Marzo,Jueves,12:00-17:59,Hombre,60-64,Mar,Santo Domingo
1058,2014,Marzo,Sábado,18:00-23:59,Hombre,0-4,Cubeta,La Romana
1059,2014,Marzo,Domingo, 6:00-11:59,Hombre,55-59,Canal,Monseñor Nouel
1060,2014,Marzo,Domingo, 6:00-11:59,Mujer,14-Oct,Canal,Monte Cristi
1061,2014,Marzo,Domingo,12:00-17:59,Hombre,20-24,Mar,San Pedro de Macorís
1062,2014,Marzo,Viernes, 6:00-11:59,Hombre,20-24,Pozo,Barahona
1063,2014,Marzo,Viernes,12:00-17:59,Hombre,0-4,Cubeta,La Altagracia
1064,2014,Marzo,Viernes, 6:00-11:59,Hombre,9-May,Canal,Monte Cristi
1065,2014,Marzo,Domingo,12:00-17:59,Hombre,15-19,Otros,Barahona
1066,2014,Marzo,Lunes, 6:00-11:59,Hombre,30-34,Otros,San Juan
1067,2014,Marzo,Lunes,12:00-17:59,Hombre,55-59,Mar,Distrito Nacional
1068,2014,Abril,Miércoles,12:00-17:59,Hombre,9-May,Río,La Altagracia
1069,2014,Abril,Miércoles,18:00-23:59,Hombre,45-49,Otros,Sánchez Ramírez
1070,2014,Abril,Jueves,18:00-23:59,Mujer,0-4,Canal,Peravia
1071,2014,Abril,Sábado,18:00-23:59,Hombre,0-4,Piscina,Peravia
1072,2014,Abril,Sábado,18:00-23:59,Hombre,15-19,Río,San Cristóbal
1073,2014,Abril,Sábado,12:00-17:59,Hombre,9-May,Río,Monseñor Nouel
1074,2014,Abril,Sábado,18:00-23:59,Hombre,45-49,Mar,Santo Domingo
1075,2014,Abril,Sábado,0:00-05:59,Mujer,80 y mas,Cisterna,Santo Domingo
1076,2014,Abril,Martes,12:00-17:59,Hombre,35-39,Mar,Barahona
1077,2014,Abril,Domingo,12:00-17:59,Hombre,14-Oct,Río,Santo Domingo
1078,2014,Abril,Domingo,18:00-23:59,Hombre,9-May,Río,El Seybo
1079,2014,Abril,Domingo,12:00-17:59,Hombre,60-64,Mar,Santo Domingo
1080,2014,Abril,Sábado, 6:00-11:59,Hombre,15-19,Mar,San Cristóbal
1081,2014,Abril,Sábado,12:00-17:59,Hombre,15-19,Río,Santo Domingo
1082,2014,Abril,Sábado,12:00-17:59,Mujer,9-May,Canal,San Juan
1083,2014,Abril,Sábado,18:00-23:59,Hombre,15-19,Mar,San Pedro de Macorís
1084,2014,Abril,Domingo,12:00-17:59,Hombre,15-19,Río,La Altagracia
1085,2014,Abril,Domingo,12:00-17:59,Hombre,20-24,Mar,Barahona
1086,2014,Abril,Jueves,12:00-17:59,Hombre,50-54,Cisterna,Santo Domingo
1087,2014,Abril,Jueves,12:00-17:59,Hombre,15-19,Río,Santo Domingo
1088,2014,Abril,Domingo,12:00-17:59,Hombre,15-19,Río,La Romana
1089,2014,Abril,Martes, 6:00-11:59,Hombre,30-34,Mar,Santo Domingo
1090,2014,Abril,Miércoles, 6:00-11:59,Hombre,50-54,Mar,San Pedro de Macorís
1091,2014,Abril,Miércoles,12:00-17:59,Hombre,9-May,Río,Hermanas Mirabal
1092,2014,Abril,Miércoles,12:00-17:59,Hombre,14-Oct,Cubeta,Santo Domingo
1093,2014,Mayo,Jueves,12:00-17:59,Hombre,25-29,Pozo,Monseñor Nouel
1094,2014,Mayo,Jueves,12:00-17:59,Hombre,N/D,Mar,Santo Domingo
1095,2014,Mayo,Jueves,12:00-17:59,Mujer,N/D,Mar,Santo Domingo
1096,2014,Mayo,Jueves,12:00-17:59,Mujer,N/D,Mar,Santo Domingo
1097,2014,Mayo,Jueves,12:00-17:59,Mujer,N/D,Mar,Santo Domingo
1098,2014,Mayo,Jueves,12:00-17:59,Mujer,N/D,Mar,Santo Domingo
1099,2014,Mayo,Jueves,12:00-17:59,Mujer,N/D,Mar,Santo Domingo
1100,2014,Mayo,Jueves,12:00-17:59,Hombre,30-34,Otros,Santiago
1101,2014,Mayo,Sábado,18:00-23:59,Mujer,9-May,Río,El Seybo
1102,2014,Mayo,Sábado,12:00-17:59,Hombre,N/D,Mar,Santo Domingo
1103,2014,Mayo,Domingo,18:00-23:59,Hombre,15-19,Río,Santiago
1104,2014,Mayo,Domingo,18:00-23:59,Hombre,0-4,Otros,Monseñor Nouel
1105,2014,Mayo,Domingo,18:00-23:59,Mujer,45-49,Río,San Cristóbal
1106,2014,Mayo,Lunes, 6:00-11:59,Hombre,45-49,Río,San Cristóbal
1107,2014,Mayo,Domingo,12:00-17:59,Hombre,20-24,Mar,La Altagracia
1108,2014,Mayo,Domingo,12:00-17:59,Mujer,14-Oct,Mar,La Altagracia
1109,2014,Mayo,Lunes,12:00-17:59,Mujer,N/D,Mar,Valverde
1110,2014,Mayo,Lunes,12:00-17:59,Mujer,20-24,Río,María Trinidad Sánchez
1111,2014,Mayo,Lunes,12:00-17:59,Hombre,15-19,Río,San Cristóbal
1112,2014,Mayo,Lunes,12:00-17:59,Hombre,35-39,Mar,Espaillat
1113,2014,Mayo,Lunes, 6:00-11:59,Hombre,15-19,Otros,Independencia
1114,2014,Mayo,Domingo,12:00-17:59,Hombre,65-69,Río,Puerto Plata
1115,2014,Mayo,Miércoles,12:00-17:59,Hombre,0-4,Otros,Duarte
1116,2014,Mayo,Miércoles,12:00-17:59,Hombre,0-4,Cisterna,La Altagracia
1117,2014,Mayo,Sábado,12:00-17:59,Hombre,25-29,Otros,Monte Cristi
1118,2014,Mayo,Lunes, 6:00-11:59,Hombre,45-49,Río,Monte Cristi
1119,2014,Mayo,Lunes, 6:00-11:59,Hombre,45-49,Río,Peravia
1120,2014,Mayo,Lunes, 6:00-11:59,Hombre,60-64,Canal,Peravia
1121,2014,Mayo,Miércoles,12:00-17:59,Hombre,25-29,Río,Santo Domingo
1122,2014,Mayo,Miércoles, 6:00-11:59,Hombre,40-44,Río,Puerto Plata
1123,2014,Mayo,Viernes,12:00-17:59,Hombre,40-44,Canal,Santiago
1124,2014,Mayo,Domingo, 6:00-11:59,Mujer,50-54,Canal,Independencia
1125,2014,Mayo,Lunes,18:00-23:59,Hombre,30-34,Cisterna,Azua
1126,2014,Mayo,Martes, 6:00-11:59,Hombre,15-19,Piscina,Distrito Nacional
1127,2014,Mayo,Martes,12:00-17:59,Hombre,25-29,Otros,Azua
1128,2014,Junio,Domingo,18:00-23:59,Hombre,60-64,Río,Espaillat
1129,2014,Junio,Domingo,18:00-23:59,Hombre,20-24,Piscina,Duarte
1130,2014,Junio,Martes, 6:00-11:59,Hombre,15-19,Mar,Santo Domingo
1131,2014,Junio,Martes, 6:00-11:59,Mujer,15-19,Mar,Santo Domingo
1132,2014,Junio,Jueves,12:00-17:59,Hombre,14-Oct,Río,La Altagracia
1133,2014,Junio,Viernes,18:00-23:59,Mujer,0-4,Piscina,Puerto Plata
1134,2014,Junio,Lunes,12:00-17:59,Mujer,0-4,Canal,Santiago
1135,2014,Junio,Lunes,12:00-17:59,Mujer,14-Oct,Río,Monte Plata
1136,2014,Junio,Lunes, 6:00-11:59,Hombre,N/D,Río,Distrito Nacional
1137,2014,Junio,Martes,18:00-23:59,Hombre,45-49,Río,Espaillat
1138,2014,Junio,Miércoles, 6:00-11:59,Hombre,50-54,Río,Santo Domingo
1139,2014,Junio,Viernes,18:00-23:59,Hombre,15-19,Río,San Cristóbal
1140,2014,Junio,Sábado,12:00-17:59,Hombre,0-4,Cisterna,Distrito Nacional
1141,2014,Junio,Sábado,12:00-17:59,Hombre,15-19,Río,Santo Domingo
1142,2014,Junio,Domingo,12:00-17:59,Hombre,30-34,Otros,Independencia
1143,2014,Junio,Domingo,12:00-17:59,Hombre,0-4,Piscina,María Trinidad Sánchez
1144,2014,Junio,Martes,0:00-05:59,Hombre,20-24,Mar,Santo Domingo
1145,2014,Junio,Miércoles,12:00-17:59,Hombre,50-54,Río,Santo Domingo
1146,2014,Junio,Miércoles,18:00-23:59,Hombre,14-Oct,Canal,Santiago
1147,2014,Junio,Sábado,18:00-23:59,Hombre,20-24,Río,La Altagracia
1148,2014,Junio,Lunes,18:00-23:59,Hombre,20-24,Río,San Cristóbal
1149,2014,Junio,Lunes,18:00-23:59,Hombre,9-May,Piscina,Santo Domingo
1150,2014,Junio,Martes, 6:00-11:59,Hombre,25-29,Mar,María Trinidad Sánchez
1151,2014,Junio,Martes,18:00-23:59,Hombre,25-29,Mar,Distrito Nacional
1152,2014,Junio,Miércoles,12:00-17:59,Hombre,25-29,Mar,Distrito Nacional
1153,2014,Junio,Jueves, 6:00-11:59,Hombre,75-79,Mar,Santo Domingo
1154,2014,Junio,Jueves,12:00-17:59,Hombre,35-39,Canal,Sánchez Ramírez
1155,2014,Junio,Domingo, 6:00-11:59,Hombre,15-19,Río,Santo Domingo
1156,2014,Julio,Martes,12:00-17:59,Hombre,30-34,Mar,Barahona
1157,2014,Julio,Miércoles,12:00-17:59,Mujer,15-19,Piscina,Santo Domingo
1158,2014,Julio,Jueves,12:00-17:59,Hombre,15-19,Otros,Santo Domingo
1159,2014,Julio,Domingo,12:00-17:59,Hombre,15-19,Mar,Santo Domingo
1160,2014,Julio,Lunes, 6:00-11:59,Hombre,50-54,Mar,San Cristóbal
1161,2014,Julio,Martes, 6:00-11:59,Mujer,35-39,Mar,Distrito Nacional
1162,2014,Julio,Viernes, 6:00-11:59,Hombre,65-69,Mar,María Trinidad Sánchez
1163,2014,Julio,Viernes,12:00-17:59,Hombre,25-29,Río,Puerto Plata
1164,2014,Julio,Domingo,12:00-17:59,Hombre,30-34,Mar,Barahona
1165,2014,Julio,Domingo,18:00-23:59,Hombre,30-34,Río,San Cristóbal
1166,2014,Julio,Lunes,12:00-17:59,Hombre,30-34,Mar,La Romana
1167,2014,Julio,Jueves,12:00-17:59,Hombre,9-May,Río,Monte Plata
1168,2014,Julio,Jueves,12:00-17:59,Hombre,9-May,Río,Santo Domingo
1169,2014,Julio,Domingo, 6:00-11:59,Hombre,0-4,Piscina,Samaná
1170,2014,Julio,Domingo,12:00-17:59,Hombre,20-24,Otros,Monseñor Nouel
1171,2014,Julio,Domingo,12:00-17:59,Hombre,35-39,Río,San Pedro de Macorís
1172,2014,Julio,Lunes,18:00-23:59,Hombre,14-Oct,Río,La Altagracia
1173,2014,Julio,Martes, 6:00-11:59,Hombre,15-19,Otros,Independencia
1174,2014,Julio,Martes,18:00-23:59,Hombre,30-34,Mar,Santo Domingo
1175,2014,Julio,Jueves, 6:00-11:59,Hombre,35-39,Otros,Puerto Plata
1176,2014,Julio,Viernes,12:00-17:59,Hombre,0-4,Cubeta,Santo Domingo
1177,2014,Julio,Sábado,12:00-17:59,Hombre,0-4,Cubeta,Santo Domingo
1178,2014,Julio,Sábado, 6:00-11:59,Hombre,45-49,Mar,Monte Cristi
1179,2014,Julio,Domingo,12:00-17:59,Hombre,15-19,Río,La Altagracia
1180,2014,Julio,Domingo,12:00-17:59,Hombre,15-19,Mar,Barahona
1181,2014,Julio,Martes,12:00-17:59,Mujer,0-4,Cubeta,Santo Domingo
1182,2014,Julio,Jueves, 6:00-11:59,Hombre,0-4,Cisterna,Santo Domingo
1183,2014,Agosto,Sábado, 6:00-11:59,Hombre,30-34,Otros,Independencia
1184,2014,Agosto,Lunes,12:00-17:59,Hombre,0-4,Cisterna,Distrito Nacional
1185,2014,Agosto,Miércoles, 6:00-11:59,Mujer,50-54,Mar,Puerto Plata
1186,2014,Agosto,Jueves,0:00-05:59,Hombre,14-Oct,Canal,Santiago
1187,2014,Agosto,Domingo,18:00-23:59,Hombre,25-29,Otros,Independencia
1188,2014,Agosto,Domingo,12:00-17:59,Hombre,15-19,Río,San Pedro de Macorís
1189,2014,Agosto,Lunes,18:00-23:59,Hombre,9-May,Canal,Valverde
1190,2014,Agosto,Martes,12:00-17:59,Hombre,45-49,Río,Bahoruco
1191,2014,Agosto,Jueves,12:00-17:59,Hombre,14-Oct,Pozo,Distrito Nacional
1192,2014,Agosto,Jueves,18:00-23:59,Hombre,0-4,Otros,Santo Domingo
1193,2014,Agosto,Viernes,12:00-17:59,Mujer,9-May,Río,Monseñor Nouel
1194,2014,Agosto,Viernes, 6:00-11:59,Hombre,14-Oct,Río,La Altagracia
1195,2014,Agosto,Sábado, 6:00-11:59,Hombre,25-29,Piscina,La Altagracia
1196,2014,Agosto,Sábado,12:00-17:59,Hombre,60-64,Río,María Trinidad Sánchez
1197,2014,Agosto,Sábado,18:00-23:59,Hombre,14-Oct,Río,Monte Cristi
1198,2014,Agosto,Sábado,12:00-17:59,Hombre,9-May,Mar,Santo Domingo
1199,2014,Agosto,Lunes,12:00-17:59,Hombre,25-29,Río,El Seybo
1200,2014,Agosto,Lunes,12:00-17:59,Hombre,0-4,Cubeta,Santiago
1201,2014,Agosto,Miércoles, 6:00-11:59,Hombre,20-24,Mar,Distrito Nacional
1202,2014,Agosto,Sábado, 6:00-11:59,Mujer,N/D,Mar,Distrito Nacional
1203,2014,Agosto,Sábado,12:00-17:59,Hombre,60-64,Río,Duarte
1204,2014,Agosto,Sábado,12:00-17:59,Hombre,75-79,Río,El Seybo
1205,2014,Agosto,Domingo,18:00-23:59,Mujer,0-4,Cubeta,Santiago
1206,2014,Agosto,Domingo, 6:00-11:59,Hombre,55-59,Otros,Distrito Nacional
1207,2014,Agosto,Domingo,18:00-23:59,Hombre,35-39,Otros,Distrito Nacional
1208,2014,Agosto,Lunes, 6:00-11:59,Hombre,20-24,Otros,Distrito Nacional
1209,2014,Agosto,Lunes, 6:00-11:59,Hombre,0-4,Cisterna,Santo Domingo
1210,2014,Agosto,Martes,18:00-23:59,Hombre,0-4,Otros,Puerto Plata
1211,2014,Agosto,Miércoles, 6:00-11:59,Hombre,35-39,Río,Hato Mayor
1212,2014,Agosto,Jueves, 6:00-11:59,Mujer,45-49,Mar,La Altagracia
1213,2014,Agosto,Viernes,12:00-17:59,Mujer,0-4,Cubeta,Santo Domingo
1214,2014,Agosto,Viernes,12:00-17:59,Hombre,14-Oct,Río,La Vega
1215,2014,Agosto,Sábado,12:00-17:59,Hombre,9-May,Cisterna,Santo Domingo
1216,2014,Agosto,Sábado,12:00-17:59,Hombre,0-4,Cisterna,Santo Domingo
1217,2014,Agosto,Domingo,12:00-17:59,Hombre,40-44,Cubeta,La Altagracia
1218,2014,Agosto,Domingo,12:00-17:59,Hombre,9-May,Piscina,Azua
1219,2014,Agosto,Domingo,12:00-17:59,Mujer,0-4,Piscina,Independencia
1220,2014,Septiembre,Lunes, 6:00-11:59,Hombre,0-4,Otros,Puerto Plata
1221,2014,Septiembre,Viernes, 6:00-11:59,Hombre,60-64,Mar,Distrito Nacional
1222,2014,Septiembre,Sábado, 6:00-11:59,Hombre,0-4,Cubeta,Distrito Nacional
1223,2014,Septiembre,Sábado,12:00-17:59,Hombre,9-May,Otros,Valverde
1224,2014,Septiembre,Sábado,18:00-23:59,Hombre,9-May,Cisterna,María Trinidad Sánchez
1225,2014,Septiembre,Sábado,12:00-17:59,Hombre,45-49,Mar,Distrito Nacional
1226,2014,Septiembre,Domingo,12:00-17:59,Hombre,35-39,Mar,La Altagracia
1227,2014,Septiembre,Miércoles,12:00-17:59,Hombre,20-24,Río,Monseñor Nouel
1228,2014,Septiembre,Sábado,18:00-23:59,Hombre,65-69,Río,Monte Plata
1229,2014,Septiembre,Domingo,12:00-17:59,Hombre,9-May,Río,La Vega
1230,2014,Septiembre,Domingo,12:00-17:59,Hombre,9-May,Río,La Vega
1231,2014,Septiembre,Miércoles,12:00-17:59,Hombre,40-44,Mar,Santo Domingo
1232,2014,Septiembre,Jueves, 6:00-11:59,Hombre,N/D,Río,Monte Cristi
1233,2014,Septiembre,Jueves,12:00-17:59,Hombre,14-Oct,Río,Elías Pina
1234,2014,Septiembre,Sábado,12:00-17:59,Hombre,60-64,Mar,María Trinidad Sánchez
1235,2014,Septiembre,Domingo,12:00-17:59,Hombre,50-54,Mar,Puerto Plata
1236,2014,Septiembre,Martes,18:00-23:59,Hombre,0-4,Cubeta,Santiago
1237,2014,Septiembre,Domingo, 6:00-11:59,Hombre,20-24,Mar,María Trinidad Sánchez
1238,2014,Septiembre,Domingo, 6:00-11:59,Hombre,25-29,Otros,Independencia
1239,2014,Septiembre,Lunes,12:00-17:59,Hombre,20-24,Río,Dajabón
1240,2014,Septiembre,Martes, 6:00-11:59,Hombre,15-19,Canal,Dajabón
1241,2014,Octubre,Miércoles,12:00-17:59,Hombre,25-29,Río,La Altagracia
1242,2014,Octubre,Miércoles,18:00-23:59,Hombre,30-34,Río,Dajabón
1243,2014,Octubre,Viernes,18:00-23:59,Hombre,80 y mas,Río,Puerto Plata
1244,2014,Octubre,Domingo,12:00-17:59,Hombre,40-44,Río,San Pedro de Macorís
1245,2014,Octubre,Lunes,18:00-23:59,Hombre,55-59,Mar,Santo Domingo
1246,2014,Octubre,Martes,12:00-17:59,Hombre,0-4,Piscina,San Pedro de Macorís
1247,2014,Octubre,Domingo, 6:00-11:59,Hombre,0-4,Canal,Duarte
1248,2014,Octubre,Domingo, 6:00-11:59,Hombre,50-54,Río,Elías Pina
1249,2014,Octubre,Domingo,12:00-17:59,Hombre,0-4,Piscina,Azua
1250,2014,Octubre,Lunes,12:00-17:59,Hombre,75-79,Otros,María Trinidad Sánchez
1251,2014,Octubre,Viernes,18:00-23:59,Hombre,N/D,Mar,María Trinidad Sánchez
1252,2014,Octubre,Miércoles,18:00-23:59,Hombre,0-4,Otros,Santo Domingo
1253,2014,Octubre,Miércoles, 6:00-11:59,Hombre,55-59,Mar,La Altagracia
1254,2014,Octubre,Miércoles,12:00-17:59,Hombre,20-24,Cisterna,La Vega
1255,2014,Octubre,Jueves,12:00-17:59,Hombre,9-May,Otros,Monseñor Nouel
1256,2014,Octubre,Jueves,12:00-17:59,Hombre,0-4,Otros,Monseñor Nouel
1257,2014,Octubre,Domingo,18:00-23:59,Mujer,15-19,Río,Santo Domingo
1258,2014,Octubre,Martes, 6:00-11:59,Hombre,N/D,Otros,Independencia
1259,2014,Octubre,Martes,12:00-17:59,Hombre,40-44,Río,Santiago Rodriguez
1260,2014,Octubre,Miércoles, 6:00-11:59,Hombre,40-44,Río,Elías Pina
1261,2014,Octubre,Jueves, 6:00-11:59,Hombre,14-Oct,Otros,Sánchez Ramírez
1262,2014,Octubre,Viernes,12:00-17:59,Hombre,20-24,Río,Santo Domingo
1263,2014,Noviembre,Sábado,12:00-17:59,Mujer,60-64,Mar,La Altagracia
1264,2014,Noviembre,Lunes, 6:00-11:59,Hombre,25-29,Río,Santiago Rodriguez
1265,2014,Noviembre,Lunes,12:00-17:59,Hombre,9-May,Cisterna,Monseñor Nouel
1266,2014,Noviembre,Jueves,12:00-17:59,Hombre,45-49,Río,La Vega
1267,2014,Noviembre,Jueves,12:00-17:59,Hombre,25-29,Mar,Santo Domingo
1268,2014,Noviembre,Jueves,12:00-17:59,Hombre,25-29,Otros,Espaillat
1269,2014,Noviembre,Viernes,12:00-17:59,Hombre,65-69,Otros,Barahona
1270,2014,Noviembre,Sábado, 6:00-11:59,Hombre,40-44,Río,Distrito Nacional
1271,2014,Noviembre,Domingo, 6:00-11:59,Hombre,20-24,Otros,Valverde
1272,2014,Noviembre,Domingo,12:00-17:59,Hombre,30-34,Otros,San Pedro de Macorís
1273,2014,Noviembre,Lunes,12:00-17:59,Mujer,20-24,Río,Dajabón
1274,2014,Noviembre,Martes,12:00-17:59,Hombre,20-24,Río,La Romana
1275,2014,Noviembre,Domingo,12:00-17:59,Hombre,20-24,Río,La Altagracia
1276,2014,Noviembre,Viernes,12:00-17:59,Hombre,65-69,Mar,La Altagracia
1277,2014,Noviembre,Domingo,12:00-17:59,Hombre,50-54,Mar,Puerto Plata
1278,2014,Noviembre,Domingo,12:00-17:59,Hombre,25-29,Mar,Barahona
1279,2014,Noviembre,Domingo,18:00-23:59,Hombre,30-34,Río,Duarte
1280,2014,Noviembre,Sábado, 6:00-11:59,Hombre,15-19,Río,Peravia
1281,2014,Noviembre,Martes, 6:00-11:59,Hombre,40-44,Mar,Monte Cristi
1282,2014,Noviembre,Miércoles,12:00-17:59,Mujer,0-4,Cubeta,La Altagracia
1283,2014,Noviembre,Miércoles,18:00-23:59,Hombre,45-49,Mar,Pedernales
1284,2014,Noviembre,Jueves,12:00-17:59,Hombre,40-44,Canal,Santiago
1285,2014,Noviembre,Sábado,0:00-05:59,Hombre,15-19,Río,Santo Domingo
1286,2014,Noviembre,Domingo, 6:00-11:59,Hombre,70-74,Canal,Santiago
1287,2014,Diciembre,Martes,12:00-17:59,Hombre,N/D,Canal,San Juan
1288,2014,Diciembre,Viernes,12:00-17:59,Mujer,14-Oct,Otros,San Juan
1289,2014,Diciembre,Miércoles,18:00-23:59,Mujer,14-Oct,Pozo,Santiago
1290,2014,Diciembre,Miércoles,18:00-23:59,Mujer,9-May,Pozo,Santiago
1291,2014,Diciembre,Lunes, 6:00-11:59,Hombre,0-4,Cisterna,Espaillat
1292,2014,Diciembre,Lunes, 6:00-11:59,Hombre,30-34,Otros,San Juan
1293,2014,Diciembre,Lunes,18:00-23:59,Hombre,30-34,Otros,Monseñor Nouel
1294,2014,Diciembre,Lunes,12:00-17:59,Hombre,9-May,Mar,San Pedro de Macorís
1295,2014,Diciembre,Martes,18:00-23:59,Hombre,0-4,Cubeta,Santo Domingo
1296,2014,Diciembre,Martes,18:00-23:59,Hombre,9-May,Cisterna,Santo Domingo
1297,2014,Diciembre,Lunes, 6:00-11:59,Hombre,40-44,Mar,Samaná
1298,2014,Diciembre,Jueves,12:00-17:59,Hombre,14-Oct,Río,Hato Mayor
1299,2015,Enero,Sábado, 6:00-11:59,Hombre,70-74,Canal,Azua
1300,2015,Enero,Sábado,18:00-23:59,Hombre,25-29,Mar,Azua
1301,2015,Enero,Domingo,12:00-17:59,Hombre,15-19,Mar,Puerto Plata
1302,2015,Enero,Lunes,12:00-17:59,Hombre,40-44,Mar,Puerto Plata
1303,2015,Enero,Martes,12:00-17:59,Mujer,0-4,Canal,María Trinidad Sánchez
1304,2015,Enero,Miércoles, 6:00-11:59,Hombre,9-May,Piscina,La Altagracia
1305,2015,Enero,Viernes, 6:00-11:59,Hombre,35-39,Pozo,Hermanas Mirabal
1306,2015,Enero,Miércoles,12:00-17:59,Hombre,25-29,Mar,Santo Domingo
1307,2015,Enero,Jueves, 6:00-11:59,Hombre,25-29,Canal,Valverde
1308,2015,Enero,Sábado,12:00-17:59,Hombre,45-49,Río,Santo Domingo
1309,2015,Enero,Lunes,18:00-23:59,Hombre,35-39,Mar,San Cristóbal
1310,2015,Enero,Lunes,12:00-17:59,Hombre,0-4,Cubeta,Santo Domingo
1311,2015,Enero,Jueves,18:00-23:59,Hombre,0-4,Cubeta,Santiago
1312,2015,Enero,Domingo,12:00-17:59,Hombre,0-4,Cubeta,Azua
1313,2015,Enero,Lunes,12:00-17:59,Hombre,45-49,Río,Santiago
1314,2015,Enero,Lunes, 6:00-11:59,Hombre,50-54,Mar,Santo Domingo
